index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
int_y|batter:count_type[676572:other],0.005,0.014,-0.021,0.029,0.0,0.0,3732.0,1367.0,1.0
int_y|batter:count_type[676572:two_strikes],-0.004,0.015,-0.033,0.022,0.0,0.0,3667.0,1438.0,1.0
int_y|batter:count_type[676609:batter_ahead],-0.014,0.013,-0.038,0.01,0.0,0.0,2893.0,1515.0,1.0
int_y|batter:count_type[676609:full],0.006,0.013,-0.018,0.031,0.0,0.0,3430.0,1597.0,1.0
int_y|batter:count_type[676609:other],-0.007,0.012,-0.032,0.014,0.0,0.0,2791.0,1375.0,1.0
int_y|batter:count_type[676609:two_strikes],0.015,0.012,-0.005,0.038,0.0,0.0,2856.0,1451.0,1.0
int_y|batter:count_type[676632:batter_ahead],-0.005,0.015,-0.033,0.021,0.0,0.0,3500.0,1190.0,1.01
int_y|batter:count_type[676632:full],-0.001,0.015,-0.027,0.027,0.0,0.0,3488.0,1577.0,1.0
int_y|batter:count_type[676632:other],0.006,0.014,-0.022,0.031,0.0,0.0,4658.0,1421.0,1.0
int_y|batter:count_type[676632:two_strikes],0.001,0.015,-0.029,0.027,0.0,0.0,4270.0,1260.0,1.01
int_y|batter:count_type[676679:batter_ahead],0.003,0.015,-0.025,0.032,0.0,0.0,3548.0,1044.0,1.0
int_y|batter:count_type[676679:full],0.0,0.015,-0.028,0.026,0.0,0.0,3755.0,1324.0,1.0
int_y|batter:count_type[676679:other],-0.004,0.015,-0.031,0.025,0.0,0.0,2954.0,1122.0,1.01
int_y|batter:count_type[676679:two_strikes],0.001,0.015,-0.028,0.03,0.0,0.0,4102.0,1249.0,1.0
int_y|batter:count_type[676694:batter_ahead],-0.005,0.013,-0.028,0.021,0.0,0.0,3664.0,1556.0,1.0
int_y|batter:count_type[676694:full],-0.003,0.014,-0.028,0.023,0.0,0.0,3665.0,1491.0,1.0
int_y|batter:count_type[676694:other],0.005,0.013,-0.02,0.028,0.0,0.0,3595.0,1559.0,1.0
int_y|batter:count_type[676694:two_strikes],0.002,0.013,-0.022,0.026,0.0,0.0,3753.0,1467.0,1.0
int_y|batter:count_type[676701:batter_ahead],0.005,0.015,-0.023,0.033,0.0,0.0,3276.0,1379.0,1.0
int_y|batter:count_type[676701:full],0.001,0.015,-0.029,0.028,0.0,0.0,3844.0,1390.0,1.0
int_y|batter:count_type[676701:other],-0.007,0.015,-0.035,0.022,0.0,0.0,4130.0,1274.0,1.01
int_y|batter:count_type[676701:two_strikes],-0.001,0.015,-0.028,0.028,0.0,0.0,3666.0,1209.0,1.0
int_y|batter:count_type[676801:batter_ahead],0.001,0.014,-0.025,0.025,0.0,0.0,3943.0,1580.0,1.0
int_y|batter:count_type[676801:full],-0.006,0.014,-0.035,0.019,0.0,0.0,3286.0,1316.0,1.01
int_y|batter:count_type[676801:other],-0.003,0.013,-0.03,0.02,0.0,0.0,4114.0,1507.0,1.0
int_y|batter:count_type[676801:two_strikes],0.008,0.014,-0.019,0.034,0.0,0.0,2643.0,1238.0,1.0
int_y|batter:count_type[676896:batter_ahead],0.0,0.016,-0.03,0.029,0.0,0.0,3446.0,1342.0,1.0
int_y|batter:count_type[676896:full],0.0,0.015,-0.025,0.029,0.0,0.0,4478.0,1048.0,1.01
int_y|batter:count_type[676896:other],0.001,0.016,-0.03,0.028,0.0,0.0,4095.0,1374.0,1.0
int_y|batter:count_type[676896:two_strikes],-0.001,0.016,-0.03,0.028,0.0,0.0,4006.0,982.0,1.01
int_y|batter:count_type[676914:batter_ahead],0.006,0.013,-0.017,0.031,0.0,0.0,3506.0,1298.0,1.0
int_y|batter:count_type[676914:full],-0.0,0.013,-0.025,0.025,0.0,0.0,3934.0,1441.0,1.0
int_y|batter:count_type[676914:other],0.006,0.012,-0.017,0.03,0.0,0.0,3424.0,1554.0,1.0
int_y|batter:count_type[676914:two_strikes],-0.012,0.013,-0.036,0.011,0.0,0.0,3566.0,1549.0,1.0
int_y|batter:count_type[676946:batter_ahead],-0.001,0.016,-0.03,0.027,0.0,0.0,3618.0,1034.0,1.01
int_y|batter:count_type[676946:full],-0.0,0.015,-0.028,0.028,0.0,0.0,4222.0,1422.0,1.01
int_y|batter:count_type[676946:other],-0.0,0.015,-0.028,0.028,0.0,0.0,5071.0,1436.0,1.0
int_y|batter:count_type[676946:two_strikes],0.001,0.015,-0.026,0.03,0.0,0.0,4266.0,1264.0,1.0
int_y|batter:count_type[677008:batter_ahead],0.001,0.014,-0.025,0.028,0.0,0.0,4238.0,1236.0,1.0
int_y|batter:count_type[677008:full],0.006,0.014,-0.021,0.033,0.0,0.0,2933.0,1280.0,1.0
int_y|batter:count_type[677008:other],-0.002,0.013,-0.028,0.022,0.0,0.0,3796.0,1612.0,1.0
int_y|batter:count_type[677008:two_strikes],-0.004,0.014,-0.032,0.021,0.0,0.0,3776.0,1367.0,1.0
int_y|batter:count_type[677347:batter_ahead],-0.0,0.015,-0.027,0.028,0.0,0.0,3847.0,1437.0,1.0
int_y|batter:count_type[677347:full],-0.002,0.015,-0.031,0.025,0.0,0.0,4413.0,1539.0,1.0
int_y|batter:count_type[677347:other],0.007,0.015,-0.02,0.035,0.0,0.0,4182.0,1390.0,1.01
int_y|batter:count_type[677347:two_strikes],-0.005,0.015,-0.032,0.022,0.0,0.0,3732.0,1168.0,1.0
int_y|batter:count_type[677587:batter_ahead],-0.011,0.013,-0.034,0.014,0.0,0.0,3901.0,1513.0,1.0
int_y|batter:count_type[677587:full],0.001,0.014,-0.026,0.026,0.0,0.0,3356.0,1417.0,1.0
int_y|batter:count_type[677587:other],-0.004,0.013,-0.025,0.021,0.0,0.0,3849.0,1741.0,1.0
int_y|batter:count_type[677587:two_strikes],0.014,0.013,-0.01,0.039,0.0,0.0,2900.0,1584.0,1.01
int_y|batter:count_type[677588:batter_ahead],-0.006,0.013,-0.03,0.021,0.0,0.0,4194.0,1698.0,1.0
int_y|batter:count_type[677588:full],-0.008,0.014,-0.036,0.016,0.0,0.0,3768.0,1555.0,1.0
int_y|batter:count_type[677588:other],0.003,0.013,-0.019,0.028,0.0,0.0,3644.0,1656.0,1.0
int_y|batter:count_type[677588:two_strikes],0.011,0.013,-0.012,0.036,0.0,0.0,2907.0,1453.0,1.0
int_y|batter:count_type[677594:batter_ahead],0.002,0.013,-0.022,0.026,0.0,0.0,3766.0,1486.0,1.0
int_y|batter:count_type[677594:full],-0.01,0.014,-0.036,0.015,0.0,0.0,4156.0,1618.0,1.0
int_y|batter:count_type[677594:other],0.0,0.012,-0.023,0.022,0.0,0.0,3156.0,1541.0,1.0
int_y|batter:count_type[677594:two_strikes],0.008,0.013,-0.015,0.03,0.0,0.0,3399.0,1690.0,1.0
int_y|batter:count_type[677649:batter_ahead],0.007,0.014,-0.019,0.031,0.0,0.0,3598.0,1776.0,1.0
int_y|batter:count_type[677649:full],-0.005,0.015,-0.035,0.022,0.0,0.0,4658.0,1349.0,1.0
int_y|batter:count_type[677649:other],0.003,0.013,-0.023,0.027,0.0,0.0,3621.0,1295.0,1.0
int_y|batter:count_type[677649:two_strikes],-0.005,0.013,-0.029,0.02,0.0,0.0,3224.0,1532.0,1.0
int_y|batter:count_type[677800:batter_ahead],-0.001,0.013,-0.025,0.024,0.0,0.0,3269.0,1305.0,1.01
int_y|batter:count_type[677800:full],-0.002,0.013,-0.026,0.023,0.0,0.0,3986.0,1798.0,1.0
int_y|batter:count_type[677800:other],0.002,0.012,-0.02,0.025,0.0,0.0,2860.0,1770.0,1.0
int_y|batter:count_type[677800:two_strikes],0.0,0.013,-0.025,0.023,0.0,0.0,3389.0,1092.0,1.01
int_y|batter:count_type[677870:batter_ahead],0.01,0.014,-0.015,0.035,0.0,0.0,3086.0,1575.0,1.01
int_y|batter:count_type[677870:full],-0.002,0.014,-0.026,0.025,0.0,0.0,3318.0,1361.0,1.0
int_y|batter:count_type[677870:other],-0.0,0.013,-0.026,0.024,0.0,0.0,3793.0,1354.0,1.0
int_y|batter:count_type[677870:two_strikes],-0.007,0.014,-0.033,0.018,0.0,0.0,3648.0,1166.0,1.01
int_y|batter:count_type[677941:batter_ahead],0.001,0.015,-0.027,0.027,0.0,0.0,3862.0,1482.0,1.0
int_y|batter:count_type[677941:full],0.001,0.015,-0.027,0.027,0.0,0.0,4096.0,1260.0,1.0
int_y|batter:count_type[677941:other],-0.007,0.015,-0.034,0.022,0.0,0.0,4419.0,1234.0,1.0
int_y|batter:count_type[677941:two_strikes],0.004,0.016,-0.023,0.034,0.0,0.0,4501.0,1180.0,1.0
int_y|batter:count_type[677942:batter_ahead],0.01,0.014,-0.015,0.037,0.0,0.0,3777.0,1713.0,1.0
int_y|batter:count_type[677942:full],-0.0,0.014,-0.028,0.026,0.0,0.0,3881.0,1342.0,1.0
int_y|batter:count_type[677942:other],-0.005,0.014,-0.03,0.021,0.0,0.0,3336.0,1484.0,1.0
int_y|batter:count_type[677942:two_strikes],-0.005,0.014,-0.033,0.02,0.0,0.0,3129.0,1261.0,1.0
int_y|batter:count_type[677950:batter_ahead],-0.002,0.014,-0.03,0.024,0.0,0.0,4395.0,1251.0,1.0
int_y|batter:count_type[677950:full],0.001,0.015,-0.026,0.029,0.0,0.0,3913.0,1219.0,1.0
int_y|batter:count_type[677950:other],0.001,0.014,-0.023,0.029,0.0,0.0,4538.0,1680.0,1.0
int_y|batter:count_type[677950:two_strikes],0.0,0.014,-0.026,0.024,0.0,0.0,4558.0,1765.0,1.0
int_y|batter:count_type[677951:batter_ahead],-0.001,0.013,-0.023,0.025,0.0,0.0,3025.0,1567.0,1.0
int_y|batter:count_type[677951:full],0.011,0.014,-0.013,0.038,0.0,0.0,3229.0,1699.0,1.0
int_y|batter:count_type[677951:other],-0.004,0.012,-0.027,0.02,0.0,0.0,2637.0,1707.0,1.0
int_y|batter:count_type[677951:two_strikes],-0.006,0.013,-0.028,0.019,0.0,0.0,3372.0,1511.0,1.0
int_y|batter:count_type[677956:batter_ahead],-0.005,0.015,-0.032,0.024,0.0,0.0,3973.0,1331.0,1.0
int_y|batter:count_type[677956:full],0.002,0.016,-0.027,0.034,0.0,0.0,5117.0,1136.0,1.0
int_y|batter:count_type[677956:other],0.003,0.013,-0.022,0.028,0.0,0.0,4019.0,1342.0,1.0
int_y|batter:count_type[677956:two_strikes],0.001,0.014,-0.027,0.026,0.0,0.0,3537.0,1487.0,1.0
int_y|batter:count_type[678009:batter_ahead],0.001,0.013,-0.024,0.023,0.0,0.0,4095.0,1412.0,1.01
int_y|batter:count_type[678009:full],-0.003,0.013,-0.027,0.022,0.0,0.0,3540.0,1558.0,1.0
int_y|batter:count_type[678009:other],-0.002,0.013,-0.026,0.022,0.0,0.0,4085.0,1492.0,1.0
int_y|batter:count_type[678009:two_strikes],0.004,0.013,-0.019,0.027,0.0,0.0,3370.0,1451.0,1.0
int_y|batter:count_type[678225:batter_ahead],-0.003,0.014,-0.031,0.024,0.0,0.0,4332.0,1474.0,1.0
int_y|batter:count_type[678225:full],0.001,0.015,-0.027,0.03,0.0,0.0,4314.0,1181.0,1.0
int_y|batter:count_type[678225:other],0.001,0.015,-0.028,0.029,0.0,0.0,3933.0,1313.0,1.0
int_y|batter:count_type[678225:two_strikes],0.0,0.014,-0.026,0.026,0.0,0.0,3966.0,1241.0,1.0
int_y|batter:count_type[678246:batter_ahead],0.001,0.013,-0.023,0.026,0.0,0.0,3351.0,1501.0,1.0
int_y|batter:count_type[678246:full],-0.001,0.014,-0.027,0.023,0.0,0.0,3668.0,1667.0,1.0
int_y|batter:count_type[678246:other],-0.002,0.013,-0.026,0.021,0.0,0.0,4132.0,1720.0,1.0
int_y|batter:count_type[678246:two_strikes],0.002,0.013,-0.023,0.026,0.0,0.0,3655.0,1525.0,1.0
int_y|batter:count_type[678489:batter_ahead],-0.001,0.015,-0.027,0.027,0.0,0.0,4275.0,1309.0,1.0
int_y|batter:count_type[678489:full],0.0,0.015,-0.03,0.027,0.0,0.0,4270.0,1548.0,1.0
int_y|batter:count_type[678489:other],-0.002,0.016,-0.03,0.027,0.0,0.0,4351.0,1297.0,1.0
int_y|batter:count_type[678489:two_strikes],0.003,0.015,-0.023,0.032,0.0,0.0,4344.0,1320.0,1.0
int_y|batter:count_type[678554:batter_ahead],-0.01,0.014,-0.039,0.015,0.0,0.0,3360.0,1598.0,1.0
int_y|batter:count_type[678554:full],0.001,0.015,-0.027,0.026,0.0,0.0,4187.0,1441.0,1.0
int_y|batter:count_type[678554:other],0.005,0.014,-0.021,0.031,0.0,0.0,3780.0,1636.0,1.0
int_y|batter:count_type[678554:two_strikes],0.005,0.015,-0.022,0.033,0.0,0.0,3869.0,1280.0,1.0
int_y|batter:count_type[678662:batter_ahead],0.011,0.013,-0.012,0.034,0.0,0.0,2899.0,1563.0,1.0
int_y|batter:count_type[678662:full],-0.001,0.014,-0.03,0.023,0.0,0.0,3877.0,1579.0,1.0
int_y|batter:count_type[678662:other],0.003,0.012,-0.019,0.026,0.0,0.0,2363.0,1675.0,1.0
int_y|batter:count_type[678662:two_strikes],-0.012,0.013,-0.035,0.013,0.0,0.0,2723.0,1463.0,1.0
int_y|batter:count_type[678877:batter_ahead],-0.006,0.013,-0.031,0.018,0.0,0.0,3723.0,1624.0,1.01
int_y|batter:count_type[678877:full],-0.008,0.014,-0.035,0.017,0.0,0.0,3531.0,1048.0,1.0
int_y|batter:count_type[678877:other],0.007,0.012,-0.016,0.029,0.0,0.0,3334.0,1649.0,1.0
int_y|batter:count_type[678877:two_strikes],0.007,0.013,-0.019,0.031,0.0,0.0,3513.0,1464.0,1.0
int_y|batter:count_type[678882:batter_ahead],-0.011,0.012,-0.033,0.014,0.0,0.0,3042.0,1621.0,1.0
int_y|batter:count_type[678882:full],0.002,0.014,-0.022,0.028,0.0,0.0,4123.0,1491.0,1.0
int_y|batter:count_type[678882:other],-0.006,0.012,-0.028,0.017,0.0,0.0,2483.0,1236.0,1.0
int_y|batter:count_type[678882:two_strikes],0.014,0.012,-0.008,0.038,0.0,0.0,2643.0,1549.0,1.0
int_y|batter:count_type[678894:batter_ahead],-0.001,0.015,-0.03,0.026,0.0,0.0,3420.0,1275.0,1.0
int_y|batter:count_type[678894:full],-0.003,0.015,-0.028,0.026,0.0,0.0,4384.0,1263.0,1.0
int_y|batter:count_type[678894:other],0.004,0.014,-0.023,0.031,0.0,0.0,3862.0,1302.0,1.0
int_y|batter:count_type[678894:two_strikes],-0.001,0.015,-0.03,0.028,0.0,0.0,4227.0,1281.0,1.0
int_y|batter:count_type[679032:batter_ahead],-0.003,0.014,-0.028,0.022,0.0,0.0,4148.0,1383.0,1.0
int_y|batter:count_type[679032:full],-0.001,0.015,-0.028,0.025,0.0,0.0,3344.0,1267.0,1.0
int_y|batter:count_type[679032:other],0.026,0.012,0.004,0.049,0.0,0.0,2513.0,1894.0,1.0
int_y|batter:count_type[679032:two_strikes],-0.021,0.013,-0.047,0.002,0.0,0.0,2822.0,1561.0,1.0
int_y|batter:count_type[679529:batter_ahead],-0.001,0.013,-0.026,0.023,0.0,0.0,3580.0,1412.0,1.0
int_y|batter:count_type[679529:full],-0.001,0.014,-0.027,0.024,0.0,0.0,4129.0,1557.0,1.01
int_y|batter:count_type[679529:other],-0.002,0.013,-0.024,0.023,0.0,0.0,3825.0,1536.0,1.0
int_y|batter:count_type[679529:two_strikes],0.004,0.013,-0.019,0.029,0.0,0.0,3541.0,1510.0,1.0
int_y|batter:count_type[679822:batter_ahead],0.001,0.014,-0.028,0.027,0.0,0.0,4466.0,1495.0,1.01
int_y|batter:count_type[679822:full],0.001,0.015,-0.025,0.031,0.0,0.0,4251.0,1217.0,1.0
int_y|batter:count_type[679822:other],0.002,0.015,-0.025,0.03,0.0,0.0,4195.0,1374.0,1.0
int_y|batter:count_type[679822:two_strikes],-0.004,0.015,-0.03,0.025,0.0,0.0,4876.0,1260.0,1.0
int_y|batter:count_type[679845:batter_ahead],-0.001,0.014,-0.028,0.025,0.0,0.0,3956.0,1611.0,1.01
int_y|batter:count_type[679845:full],-0.0,0.015,-0.029,0.026,0.0,0.0,4556.0,1304.0,1.01
int_y|batter:count_type[679845:other],-0.005,0.014,-0.032,0.022,0.0,0.0,3380.0,1258.0,1.0
int_y|batter:count_type[679845:two_strikes],0.007,0.014,-0.018,0.032,0.0,0.0,4127.0,1617.0,1.0
int_y|batter:count_type[679881:batter_ahead],0.0,0.015,-0.028,0.028,0.0,0.0,3835.0,1526.0,1.01
int_y|batter:count_type[679881:full],0.0,0.016,-0.033,0.027,0.0,0.001,4433.0,906.0,1.0
int_y|batter:count_type[679881:other],-0.001,0.015,-0.028,0.029,0.0,0.0,3383.0,1252.0,1.01
int_y|batter:count_type[679881:two_strikes],0.0,0.015,-0.028,0.028,0.0,0.0,4016.0,1286.0,1.0
int_y|batter:count_type[680118:batter_ahead],0.012,0.015,-0.018,0.037,0.0,0.0,3579.0,1521.0,1.0
int_y|batter:count_type[680118:full],-0.005,0.014,-0.033,0.021,0.0,0.0,3578.0,1411.0,1.0
int_y|batter:count_type[680118:other],-0.002,0.014,-0.028,0.025,0.0,0.0,4331.0,1734.0,1.0
int_y|batter:count_type[680118:two_strikes],-0.006,0.014,-0.035,0.019,0.0,0.0,3103.0,1392.0,1.0
int_y|batter:count_type[680474:batter_ahead],-0.004,0.014,-0.031,0.02,0.0,0.0,4378.0,1343.0,1.0
int_y|batter:count_type[680474:full],0.0,0.014,-0.025,0.026,0.0,0.0,4059.0,1717.0,1.0
int_y|batter:count_type[680474:other],0.011,0.013,-0.013,0.037,0.0,0.0,3566.0,1540.0,1.0
int_y|batter:count_type[680474:two_strikes],-0.008,0.013,-0.032,0.015,0.0,0.0,2647.0,1523.0,1.0
int_y|batter:count_type[680577:batter_ahead],0.002,0.016,-0.027,0.031,0.0,0.0,3821.0,1494.0,1.0
int_y|batter:count_type[680577:full],-0.002,0.015,-0.029,0.028,0.0,0.0,3078.0,1112.0,1.0
int_y|batter:count_type[680577:other],-0.001,0.016,-0.03,0.031,0.0,0.0,4463.0,1343.0,1.01
int_y|batter:count_type[680577:two_strikes],0.001,0.015,-0.027,0.03,0.0,0.0,4244.0,1196.0,1.0
int_y|batter:count_type[680700:batter_ahead],-0.01,0.013,-0.034,0.016,0.0,0.0,3762.0,1621.0,1.0
int_y|batter:count_type[680700:full],-0.004,0.014,-0.033,0.021,0.0,0.0,4339.0,988.0,1.0
int_y|batter:count_type[680700:other],0.006,0.012,-0.018,0.028,0.0,0.0,3344.0,1756.0,1.0
int_y|batter:count_type[680700:two_strikes],0.008,0.014,-0.019,0.033,0.0,0.0,3463.0,1590.0,1.0
int_y|batter:count_type[680716:batter_ahead],-0.005,0.015,-0.034,0.022,0.0,0.0,4190.0,1622.0,1.0
int_y|batter:count_type[680716:full],-0.001,0.015,-0.03,0.026,0.0,0.0,3226.0,1246.0,1.01
int_y|batter:count_type[680716:other],-0.005,0.015,-0.032,0.023,0.0,0.001,4628.0,900.0,1.01
int_y|batter:count_type[680716:two_strikes],0.011,0.015,-0.02,0.039,0.0,0.0,3745.0,1211.0,1.01
int_y|batter:count_type[680718:batter_ahead],0.009,0.014,-0.015,0.036,0.0,0.0,3155.0,1348.0,1.01
int_y|batter:count_type[680718:full],-0.005,0.015,-0.034,0.021,0.0,0.0,3008.0,1240.0,1.01
int_y|batter:count_type[680718:other],0.001,0.013,-0.023,0.025,0.0,0.0,3235.0,1745.0,1.0
int_y|batter:count_type[680718:two_strikes],-0.006,0.014,-0.034,0.019,0.0,0.0,3477.0,1587.0,1.0
int_y|batter:count_type[680728:batter_ahead],0.001,0.014,-0.027,0.026,0.0,0.0,4148.0,1488.0,1.0
int_y|batter:count_type[680728:full],0.0,0.014,-0.028,0.027,0.0,0.0,3549.0,1392.0,1.0
int_y|batter:count_type[680728:other],0.004,0.014,-0.021,0.03,0.0,0.0,3459.0,1477.0,1.0
int_y|batter:count_type[680728:two_strikes],-0.005,0.014,-0.031,0.02,0.0,0.0,4127.0,1625.0,1.0
int_y|batter:count_type[680737:batter_ahead],0.0,0.016,-0.029,0.03,0.0,0.0,4419.0,1062.0,1.0
int_y|batter:count_type[680737:full],-0.0,0.015,-0.027,0.029,0.0,0.0,3925.0,1250.0,1.01
int_y|batter:count_type[680737:other],-0.005,0.015,-0.035,0.02,0.0,0.0,3994.0,1492.0,1.0
int_y|batter:count_type[680737:two_strikes],0.005,0.014,-0.022,0.032,0.0,0.0,4270.0,1114.0,1.0
int_y|batter:count_type[680757:batter_ahead],-0.002,0.013,-0.028,0.022,0.0,0.0,4433.0,1249.0,1.01
int_y|batter:count_type[680757:full],-0.005,0.014,-0.028,0.021,0.0,0.0,4564.0,1503.0,1.0
int_y|batter:count_type[680757:other],0.003,0.012,-0.018,0.028,0.0,0.0,3922.0,1485.0,1.0
int_y|batter:count_type[680757:two_strikes],0.002,0.013,-0.021,0.028,0.0,0.0,4555.0,1499.0,1.01
int_y|batter:count_type[680769:batter_ahead],-0.002,0.015,-0.031,0.026,0.0,0.0,3927.0,1111.0,1.01
int_y|batter:count_type[680769:full],-0.0,0.015,-0.027,0.03,0.0,0.0,3584.0,1117.0,1.0
int_y|batter:count_type[680769:other],0.002,0.015,-0.027,0.031,0.0,0.0,4230.0,1360.0,1.0
int_y|batter:count_type[680769:two_strikes],-0.0,0.014,-0.026,0.026,0.0,0.0,3128.0,1511.0,1.0
int_y|batter:count_type[680776:batter_ahead],-0.007,0.013,-0.032,0.016,0.0,0.0,3502.0,1303.0,1.01
int_y|batter:count_type[680776:full],-0.001,0.014,-0.025,0.025,0.0,0.0,3899.0,1685.0,1.0
int_y|batter:count_type[680776:other],0.006,0.013,-0.019,0.03,0.0,0.0,3566.0,1258.0,1.0
int_y|batter:count_type[680776:two_strikes],0.004,0.013,-0.021,0.027,0.0,0.0,3285.0,1533.0,1.0
int_y|batter:count_type[680777:batter_ahead],0.017,0.013,-0.008,0.041,0.0,0.0,2891.0,1341.0,1.0
int_y|batter:count_type[680777:full],-0.014,0.014,-0.041,0.011,0.0,0.0,3329.0,1520.0,1.0
int_y|batter:count_type[680777:other],0.034,0.013,0.01,0.059,0.0,0.0,2080.0,1600.0,1.0
int_y|batter:count_type[680777:two_strikes],-0.038,0.013,-0.062,-0.014,0.0,0.0,1750.0,1547.0,1.0
int_y|batter:count_type[680779:batter_ahead],-0.004,0.015,-0.031,0.024,0.0,0.0,3725.0,1434.0,1.0
int_y|batter:count_type[680779:full],-0.005,0.015,-0.03,0.025,0.0,0.0,4121.0,1444.0,1.0
int_y|batter:count_type[680779:other],0.001,0.014,-0.025,0.027,0.0,0.0,3141.0,1668.0,1.0
int_y|batter:count_type[680779:two_strikes],0.007,0.014,-0.019,0.034,0.0,0.0,3582.0,1626.0,1.0
int_y|batter:count_type[680869:batter_ahead],-0.003,0.014,-0.03,0.021,0.0,0.0,3255.0,1451.0,1.0
int_y|batter:count_type[680869:full],-0.003,0.013,-0.028,0.02,0.0,0.0,3048.0,1542.0,1.0
int_y|batter:count_type[680869:other],0.002,0.013,-0.023,0.025,0.0,0.0,3045.0,1531.0,1.01
int_y|batter:count_type[680869:two_strikes],0.004,0.013,-0.02,0.027,0.0,0.0,2738.0,1353.0,1.01
int_y|batter:count_type[680911:batter_ahead],-0.003,0.016,-0.034,0.024,0.0,0.0,4323.0,1394.0,1.0
int_y|batter:count_type[680911:full],0.001,0.015,-0.024,0.031,0.0,0.0,3538.0,1027.0,1.0
int_y|batter:count_type[680911:other],-0.001,0.014,-0.027,0.026,0.0,0.0,4069.0,1172.0,1.01
int_y|batter:count_type[680911:two_strikes],0.003,0.015,-0.03,0.028,0.0,0.0,4253.0,1448.0,1.0
int_y|batter:count_type[680977:batter_ahead],-0.0,0.013,-0.024,0.025,0.0,0.0,3525.0,1613.0,1.0
int_y|batter:count_type[680977:full],-0.001,0.013,-0.027,0.022,0.0,0.0,4393.0,1598.0,1.0
int_y|batter:count_type[680977:other],-0.002,0.013,-0.024,0.023,0.0,0.0,3292.0,1647.0,1.0
int_y|batter:count_type[680977:two_strikes],0.004,0.013,-0.023,0.027,0.0,0.0,3927.0,1256.0,1.01
int_y|batter:count_type[681082:batter_ahead],-0.001,0.013,-0.022,0.025,0.0,0.0,4158.0,1638.0,1.0
int_y|batter:count_type[681082:full],0.002,0.013,-0.021,0.028,0.0,0.0,3472.0,1727.0,1.0
int_y|batter:count_type[681082:other],0.006,0.013,-0.018,0.03,0.0,0.0,3504.0,1469.0,1.0
int_y|batter:count_type[681082:two_strikes],-0.009,0.013,-0.035,0.014,0.0,0.0,3340.0,1474.0,1.0
int_y|batter:count_type[681146:batter_ahead],-0.016,0.013,-0.042,0.008,0.0,0.0,4056.0,1403.0,1.0
int_y|batter:count_type[681146:full],0.005,0.014,-0.021,0.032,0.0,0.0,4253.0,1247.0,1.01
int_y|batter:count_type[681146:other],-0.003,0.013,-0.028,0.02,0.0,0.0,4693.0,1709.0,1.0
int_y|batter:count_type[681146:two_strikes],0.013,0.014,-0.012,0.04,0.0,0.0,4471.0,1623.0,1.0
int_y|batter:count_type[681297:batter_ahead],0.001,0.012,-0.021,0.025,0.0,0.0,3285.0,1646.0,1.01
int_y|batter:count_type[681297:full],-0.008,0.013,-0.03,0.018,0.0,0.0,3908.0,1394.0,1.0
int_y|batter:count_type[681297:other],0.003,0.012,-0.019,0.024,0.0,0.0,2271.0,1423.0,1.0
int_y|batter:count_type[681297:two_strikes],0.004,0.012,-0.019,0.025,0.0,0.0,2995.0,1623.0,1.0
int_y|batter:count_type[681351:batter_ahead],0.01,0.013,-0.014,0.032,0.0,0.0,3612.0,1677.0,1.0
int_y|batter:count_type[681351:full],-0.017,0.014,-0.044,0.009,0.0,0.0,3269.0,1712.0,1.0
int_y|batter:count_type[681351:other],0.005,0.012,-0.016,0.028,0.0,0.0,2788.0,1518.0,1.0
int_y|batter:count_type[681351:two_strikes],0.002,0.012,-0.019,0.025,0.0,0.0,3660.0,1658.0,1.0
int_y|batter:count_type[681393:batter_ahead],-0.004,0.014,-0.031,0.021,0.0,0.0,3512.0,1480.0,1.0
int_y|batter:count_type[681393:full],0.005,0.015,-0.024,0.03,0.0,0.0,4004.0,1345.0,1.0
int_y|batter:count_type[681393:other],-0.008,0.013,-0.032,0.017,0.0,0.0,3827.0,1399.0,1.0
int_y|batter:count_type[681393:two_strikes],0.007,0.013,-0.017,0.032,0.0,0.0,3756.0,1680.0,1.0
int_y|batter:count_type[681460:batter_ahead],-0.005,0.013,-0.03,0.019,0.0,0.0,4145.0,1629.0,1.0
int_y|batter:count_type[681460:full],0.002,0.016,-0.029,0.03,0.0,0.0,3815.0,1032.0,1.0
int_y|batter:count_type[681460:other],-0.005,0.013,-0.03,0.018,0.0,0.0,4103.0,1549.0,1.01
int_y|batter:count_type[681460:two_strikes],0.008,0.013,-0.016,0.034,0.0,0.0,3470.0,1637.0,1.0
int_y|batter:count_type[681481:batter_ahead],-0.009,0.014,-0.033,0.017,0.0,0.0,3203.0,1572.0,1.0
int_y|batter:count_type[681481:full],0.002,0.014,-0.025,0.027,0.0,0.0,4048.0,1638.0,1.0
int_y|batter:count_type[681481:other],0.003,0.013,-0.024,0.027,0.0,0.0,3348.0,1367.0,1.0
int_y|batter:count_type[681481:two_strikes],0.004,0.014,-0.022,0.03,0.0,0.0,4153.0,1534.0,1.0
int_y|batter:count_type[681508:batter_ahead],-0.005,0.014,-0.032,0.022,0.0,0.0,3604.0,1728.0,1.0
int_y|batter:count_type[681508:full],0.001,0.015,-0.027,0.03,0.0,0.001,4826.0,1202.0,1.0
int_y|batter:count_type[681508:other],-0.004,0.015,-0.031,0.024,0.0,0.0,3944.0,1431.0,1.0
