index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
int_y|batter:count_type[671732:full],-0.0,0.009,-0.017,0.018,0.0,0.0,2595.0,1427.0,1.0
int_y|batter:count_type[671732:other],-0.004,0.009,-0.021,0.011,0.0,0.0,2446.0,1499.0,1.01
int_y|batter:count_type[671732:two_strikes],-0.001,0.009,-0.017,0.016,0.0,0.0,2786.0,1500.0,1.0
int_y|batter:count_type[671739:batter_ahead],0.003,0.009,-0.014,0.018,0.0,0.0,2680.0,1630.0,1.0
int_y|batter:count_type[671739:full],-0.008,0.009,-0.025,0.01,0.0,0.0,2494.0,1476.0,1.0
int_y|batter:count_type[671739:other],0.005,0.009,-0.011,0.021,0.0,0.0,2874.0,1338.0,1.0
int_y|batter:count_type[671739:two_strikes],0.001,0.008,-0.015,0.017,0.0,0.0,2617.0,1432.0,1.0
int_y|batter:count_type[672012:batter_ahead],0.003,0.009,-0.015,0.02,0.0,0.0,3169.0,1359.0,1.0
int_y|batter:count_type[672012:full],0.001,0.01,-0.018,0.019,0.0,0.0,2984.0,878.0,1.0
int_y|batter:count_type[672012:other],-0.001,0.009,-0.018,0.017,0.0,0.0,2614.0,1270.0,1.0
int_y|batter:count_type[672012:two_strikes],-0.002,0.01,-0.02,0.016,0.0,0.0,2808.0,1059.0,1.0
int_y|batter:count_type[672275:batter_ahead],0.004,0.008,-0.012,0.019,0.0,0.0,2751.0,1771.0,1.0
int_y|batter:count_type[672275:full],-0.0,0.009,-0.016,0.017,0.0,0.0,2822.0,1367.0,1.0
int_y|batter:count_type[672275:other],-0.004,0.009,-0.021,0.011,0.0,0.0,2883.0,1637.0,1.0
int_y|batter:count_type[672275:two_strikes],-0.001,0.009,-0.017,0.018,0.0,0.0,2822.0,1366.0,1.0
int_y|batter:count_type[672279:batter_ahead],0.002,0.009,-0.014,0.019,0.0,0.0,2604.0,1463.0,1.0
int_y|batter:count_type[672279:full],0.005,0.009,-0.012,0.023,0.0,0.0,2753.0,1190.0,1.0
int_y|batter:count_type[672279:other],-0.003,0.009,-0.021,0.013,0.0,0.0,2730.0,1523.0,1.0
int_y|batter:count_type[672279:two_strikes],-0.004,0.009,-0.02,0.015,0.0,0.0,2418.0,1395.0,1.0
int_y|batter:count_type[672284:batter_ahead],0.0,0.008,-0.017,0.015,0.0,0.0,2812.0,1593.0,1.0
int_y|batter:count_type[672284:full],-0.001,0.009,-0.017,0.015,0.0,0.0,2894.0,1458.0,1.0
int_y|batter:count_type[672284:other],0.005,0.008,-0.011,0.021,0.0,0.0,2444.0,1629.0,1.0
int_y|batter:count_type[672284:two_strikes],-0.004,0.009,-0.02,0.013,0.0,0.0,3183.0,1428.0,1.0
int_y|batter:count_type[672356:batter_ahead],0.007,0.009,-0.01,0.025,0.0,0.0,2678.0,1534.0,1.0
int_y|batter:count_type[672356:full],-0.0,0.009,-0.019,0.015,0.0,0.0,2558.0,1176.0,1.0
int_y|batter:count_type[672356:other],-0.001,0.009,-0.017,0.017,0.0,0.0,3099.0,1427.0,1.0
int_y|batter:count_type[672356:two_strikes],-0.006,0.009,-0.024,0.011,0.0,0.0,2479.0,1282.0,1.0
int_y|batter:count_type[672386:batter_ahead],0.005,0.009,-0.013,0.021,0.0,0.0,2646.0,1498.0,1.0
int_y|batter:count_type[672386:full],0.001,0.009,-0.017,0.018,0.0,0.0,2920.0,1521.0,1.0
int_y|batter:count_type[672386:other],0.002,0.009,-0.014,0.02,0.0,0.0,2172.0,1362.0,1.0
int_y|batter:count_type[672386:two_strikes],-0.008,0.009,-0.024,0.009,0.0,0.0,2415.0,1315.0,1.0
int_y|batter:count_type[672515:batter_ahead],0.006,0.009,-0.012,0.022,0.0,0.0,2911.0,1406.0,1.01
int_y|batter:count_type[672515:full],-0.003,0.009,-0.021,0.015,0.0,0.0,2933.0,1286.0,1.0
int_y|batter:count_type[672515:other],0.004,0.009,-0.013,0.021,0.0,0.0,3173.0,1653.0,1.0
int_y|batter:count_type[672515:two_strikes],-0.006,0.009,-0.022,0.011,0.0,0.0,2338.0,1440.0,1.0
int_y|batter:count_type[672569:batter_ahead],0.001,0.009,-0.014,0.019,0.0,0.0,2811.0,1516.0,1.0
int_y|batter:count_type[672569:full],0.0,0.009,-0.018,0.016,0.0,0.0,2731.0,1168.0,1.0
int_y|batter:count_type[672569:other],0.004,0.009,-0.012,0.022,0.0,0.0,2714.0,1474.0,1.0
int_y|batter:count_type[672569:two_strikes],-0.005,0.009,-0.023,0.012,0.0,0.0,2612.0,1296.0,1.0
int_y|batter:count_type[672580:batter_ahead],0.008,0.009,-0.008,0.024,0.0,0.0,2135.0,1377.0,1.0
int_y|batter:count_type[672580:full],-0.006,0.009,-0.021,0.012,0.0,0.0,2794.0,1683.0,1.0
int_y|batter:count_type[672580:other],0.002,0.008,-0.013,0.017,0.0,0.0,2650.0,1413.0,1.0
int_y|batter:count_type[672580:two_strikes],-0.004,0.009,-0.02,0.012,0.0,0.0,2747.0,1472.0,1.0
int_y|batter:count_type[672640:batter_ahead],0.005,0.009,-0.012,0.022,0.0,0.0,2844.0,1504.0,1.01
int_y|batter:count_type[672640:full],-0.003,0.009,-0.019,0.015,0.0,0.0,3023.0,1520.0,1.0
int_y|batter:count_type[672640:other],0.003,0.008,-0.012,0.019,0.0,0.0,2562.0,1513.0,1.0
int_y|batter:count_type[672640:two_strikes],-0.006,0.009,-0.023,0.01,0.0,0.0,3024.0,1345.0,1.0
int_y|batter:count_type[672642:batter_ahead],-0.0,0.01,-0.02,0.017,0.0,0.0,2612.0,1404.0,1.0
int_y|batter:count_type[672642:full],0.002,0.01,-0.017,0.021,0.0,0.0,3416.0,1425.0,1.0
int_y|batter:count_type[672642:other],-0.002,0.01,-0.021,0.015,0.0,0.0,2997.0,1477.0,1.0
int_y|batter:count_type[672642:two_strikes],0.001,0.009,-0.017,0.019,0.0,0.0,3224.0,1463.0,1.0
int_y|batter:count_type[672695:batter_ahead],-0.003,0.009,-0.02,0.014,0.0,0.0,3104.0,1564.0,1.01
int_y|batter:count_type[672695:full],0.008,0.009,-0.009,0.025,0.0,0.0,2193.0,1432.0,1.0
int_y|batter:count_type[672695:other],-0.009,0.009,-0.027,0.008,0.0,0.0,2045.0,1510.0,1.01
int_y|batter:count_type[672695:two_strikes],0.003,0.01,-0.016,0.021,0.0,0.0,2749.0,1319.0,1.0
int_y|batter:count_type[672701:batter_ahead],-0.0,0.009,-0.018,0.016,0.0,0.0,2454.0,1158.0,1.0
int_y|batter:count_type[672701:full],0.0,0.01,-0.018,0.019,0.0,0.0,2767.0,1347.0,1.0
int_y|batter:count_type[672701:other],0.0,0.01,-0.018,0.018,0.0,0.0,2659.0,1261.0,1.0
int_y|batter:count_type[672701:two_strikes],-0.0,0.01,-0.019,0.018,0.0,0.0,2528.0,1257.0,1.0
int_y|batter:count_type[672724:batter_ahead],-0.001,0.01,-0.019,0.019,0.0,0.0,2742.0,1325.0,1.0
int_y|batter:count_type[672724:full],-0.0,0.01,-0.018,0.02,0.0,0.0,3314.0,1290.0,1.0
int_y|batter:count_type[672724:other],0.001,0.009,-0.017,0.018,0.0,0.0,2786.0,1173.0,1.0
int_y|batter:count_type[672724:two_strikes],0.0,0.01,-0.02,0.018,0.0,0.0,2773.0,1245.0,1.01
int_y|batter:count_type[672744:batter_ahead],-0.001,0.009,-0.017,0.017,0.0,0.0,2534.0,1402.0,1.0
int_y|batter:count_type[672744:full],-0.0,0.01,-0.018,0.018,0.0,0.0,2860.0,1260.0,1.01
int_y|batter:count_type[672744:other],-0.001,0.01,-0.02,0.017,0.0,0.0,2741.0,1201.0,1.0
int_y|batter:count_type[672744:two_strikes],0.002,0.01,-0.015,0.02,0.0,0.0,2863.0,1433.0,1.0
int_y|batter:count_type[672761:batter_ahead],-0.002,0.009,-0.017,0.014,0.0,0.0,2950.0,1477.0,1.0
int_y|batter:count_type[672761:full],-0.004,0.009,-0.023,0.011,0.0,0.0,2495.0,1364.0,1.0
int_y|batter:count_type[672761:other],0.005,0.009,-0.011,0.022,0.0,0.0,2435.0,1454.0,1.0
int_y|batter:count_type[672761:two_strikes],0.001,0.009,-0.014,0.018,0.0,0.0,3153.0,1542.0,1.0
int_y|batter:count_type[672820:batter_ahead],-0.001,0.009,-0.017,0.016,0.0,0.0,2948.0,1345.0,1.0
int_y|batter:count_type[672820:full],-0.004,0.009,-0.02,0.013,0.0,0.0,2809.0,1429.0,1.0
int_y|batter:count_type[672820:other],0.007,0.009,-0.01,0.024,0.0,0.0,2585.0,1285.0,1.0
int_y|batter:count_type[672820:two_strikes],-0.002,0.008,-0.018,0.014,0.0,0.0,3012.0,1618.0,1.0
int_y|batter:count_type[673237:batter_ahead],0.008,0.009,-0.008,0.025,0.0,0.0,2500.0,1313.0,1.0
int_y|batter:count_type[673237:full],0.001,0.009,-0.016,0.018,0.0,0.0,2638.0,1649.0,1.0
int_y|batter:count_type[673237:other],0.003,0.008,-0.01,0.02,0.0,0.0,2406.0,1618.0,1.0
int_y|batter:count_type[673237:two_strikes],-0.01,0.009,-0.026,0.006,0.0,0.0,2618.0,1458.0,1.0
int_y|batter:count_type[673357:batter_ahead],0.002,0.009,-0.014,0.018,0.0,0.0,2764.0,1653.0,1.0
int_y|batter:count_type[673357:full],-0.003,0.009,-0.021,0.015,0.0,0.0,2934.0,1470.0,1.0
int_y|batter:count_type[673357:other],0.003,0.009,-0.013,0.02,0.0,0.0,2414.0,1415.0,1.0
int_y|batter:count_type[673357:two_strikes],-0.002,0.009,-0.018,0.014,0.0,0.0,3070.0,1475.0,1.0
int_y|batter:count_type[673490:batter_ahead],0.003,0.009,-0.013,0.019,0.0,0.0,3216.0,1504.0,1.0
int_y|batter:count_type[673490:full],0.004,0.009,-0.012,0.021,0.0,0.0,3090.0,1806.0,1.0
int_y|batter:count_type[673490:other],0.008,0.009,-0.008,0.024,0.0,0.0,2540.0,1412.0,1.0
int_y|batter:count_type[673490:two_strikes],-0.015,0.009,-0.031,0.002,0.0,0.0,1789.0,1370.0,1.0
int_y|batter:count_type[673548:batter_ahead],0.002,0.009,-0.014,0.018,0.0,0.0,2034.0,1250.0,1.0
int_y|batter:count_type[673548:full],-0.006,0.009,-0.022,0.011,0.0,0.0,2447.0,1443.0,1.0
int_y|batter:count_type[673548:other],0.003,0.009,-0.014,0.019,0.0,0.0,2353.0,1326.0,1.0
int_y|batter:count_type[673548:two_strikes],-0.0,0.009,-0.016,0.015,0.0,0.0,2175.0,1297.0,1.0
int_y|batter:count_type[673962:batter_ahead],-0.003,0.009,-0.02,0.015,0.0,0.0,3352.0,1541.0,1.0
int_y|batter:count_type[673962:full],-0.004,0.009,-0.021,0.014,0.0,0.0,3053.0,1006.0,1.0
int_y|batter:count_type[673962:other],0.003,0.009,-0.013,0.02,0.0,0.0,2368.0,1464.0,1.0
int_y|batter:count_type[673962:two_strikes],0.003,0.009,-0.014,0.019,0.0,0.0,2637.0,1440.0,1.0
int_y|batter:count_type[673995:batter_ahead],0.0,0.009,-0.017,0.018,0.0,0.0,2369.0,1427.0,1.0
int_y|batter:count_type[673995:full],0.0,0.01,-0.018,0.018,0.0,0.0,2825.0,1333.0,1.0
int_y|batter:count_type[673995:other],0.0,0.009,-0.018,0.016,0.0,0.0,2690.0,1411.0,1.0
int_y|batter:count_type[673995:two_strikes],-0.0,0.009,-0.018,0.017,0.0,0.0,2362.0,1307.0,1.0
int_y|batter:count_type[674441:batter_ahead],0.002,0.01,-0.016,0.02,0.0,0.0,2945.0,1215.0,1.0
int_y|batter:count_type[674441:full],-0.001,0.01,-0.019,0.016,0.0,0.0,2937.0,1344.0,1.0
int_y|batter:count_type[674441:other],0.005,0.01,-0.014,0.025,0.0,0.0,2613.0,1238.0,1.0
int_y|batter:count_type[674441:two_strikes],-0.005,0.009,-0.023,0.011,0.0,0.0,2899.0,1579.0,1.0
int_y|batter:count_type[675659:batter_ahead],-0.0,0.01,-0.018,0.018,0.0,0.0,2744.0,1150.0,1.0
int_y|batter:count_type[675659:full],-0.001,0.009,-0.019,0.016,0.0,0.0,2949.0,1330.0,1.0
int_y|batter:count_type[675659:other],0.002,0.01,-0.017,0.02,0.0,0.0,2929.0,1296.0,1.0
int_y|batter:count_type[675659:two_strikes],-0.001,0.009,-0.017,0.018,0.0,0.0,2994.0,1440.0,1.0
int_y|batter:count_type[675961:batter_ahead],-0.003,0.009,-0.02,0.015,0.0,0.0,2545.0,1163.0,1.0
int_y|batter:count_type[675961:full],-0.0,0.01,-0.02,0.017,0.0,0.0,2770.0,1305.0,1.0
int_y|batter:count_type[675961:other],0.005,0.009,-0.015,0.022,0.0,0.0,2412.0,1286.0,1.0
int_y|batter:count_type[675961:two_strikes],-0.002,0.009,-0.019,0.016,0.0,0.0,3239.0,1209.0,1.0
int_y|batter:count_type[676059:batter_ahead],0.001,0.009,-0.016,0.018,0.0,0.0,2311.0,1293.0,1.0
int_y|batter:count_type[676059:full],0.0,0.009,-0.017,0.017,0.0,0.0,2683.0,1771.0,1.0
int_y|batter:count_type[676059:other],0.001,0.009,-0.015,0.018,0.0,0.0,2154.0,1160.0,1.0
int_y|batter:count_type[676059:two_strikes],-0.001,0.009,-0.016,0.016,0.0,0.0,2798.0,1390.0,1.0
int_y|batter:count_type[676070:batter_ahead],-0.003,0.01,-0.021,0.014,0.0,0.0,3417.0,1438.0,1.0
int_y|batter:count_type[676070:full],-0.001,0.01,-0.02,0.017,0.0,0.0,2723.0,1218.0,1.0
int_y|batter:count_type[676070:other],0.004,0.009,-0.014,0.021,0.0,0.0,3104.0,1084.0,1.01
int_y|batter:count_type[676070:two_strikes],-0.0,0.009,-0.017,0.018,0.0,0.0,2371.0,1226.0,1.0
int_y|batter:count_type[676113:batter_ahead],-0.001,0.009,-0.019,0.017,0.0,0.0,2684.0,1311.0,1.0
int_y|batter:count_type[676113:full],-0.003,0.01,-0.022,0.014,0.0,0.0,2674.0,1415.0,1.0
int_y|batter:count_type[676113:other],0.001,0.009,-0.015,0.019,0.0,0.0,2669.0,1494.0,1.0
int_y|batter:count_type[676113:two_strikes],0.003,0.009,-0.014,0.02,0.0,0.0,2661.0,1510.0,1.0
int_y|batter:count_type[676116:batter_ahead],-0.003,0.009,-0.021,0.014,0.0,0.0,2274.0,1296.0,1.0
int_y|batter:count_type[676116:full],-0.001,0.009,-0.019,0.016,0.0,0.0,2937.0,1522.0,1.0
int_y|batter:count_type[676116:other],0.0,0.009,-0.018,0.017,0.0,0.0,2942.0,1519.0,1.0
int_y|batter:count_type[676116:two_strikes],0.004,0.01,-0.013,0.022,0.0,0.0,2914.0,1746.0,1.0
int_y|batter:count_type[676356:batter_ahead],0.004,0.009,-0.013,0.021,0.0,0.0,2907.0,1623.0,1.01
int_y|batter:count_type[676356:full],-0.004,0.009,-0.022,0.012,0.0,0.0,2785.0,1306.0,1.0
int_y|batter:count_type[676356:other],0.006,0.008,-0.009,0.022,0.0,0.0,2533.0,1384.0,1.0
int_y|batter:count_type[676356:two_strikes],-0.006,0.009,-0.021,0.01,0.0,0.0,2113.0,1257.0,1.0
int_y|batter:count_type[676369:batter_ahead],0.003,0.009,-0.014,0.021,0.0,0.0,2823.0,1149.0,1.0
int_y|batter:count_type[676369:full],-0.003,0.01,-0.021,0.015,0.0,0.0,2533.0,1482.0,1.0
int_y|batter:count_type[676369:other],0.001,0.009,-0.017,0.018,0.0,0.0,3568.0,1562.0,1.0
int_y|batter:count_type[676369:two_strikes],-0.0,0.009,-0.017,0.017,0.0,0.0,2946.0,1517.0,1.0
int_y|batter:count_type[676391:batter_ahead],0.007,0.009,-0.008,0.024,0.0,0.0,2415.0,1844.0,1.0
int_y|batter:count_type[676391:full],-0.001,0.009,-0.019,0.016,0.0,0.0,2559.0,1216.0,1.0
int_y|batter:count_type[676391:other],0.006,0.009,-0.011,0.022,0.0,0.0,2723.0,1388.0,1.0
int_y|batter:count_type[676391:two_strikes],-0.012,0.009,-0.029,0.004,0.0,0.0,2357.0,1430.0,1.0
int_y|batter:count_type[676439:batter_ahead],0.001,0.01,-0.017,0.019,0.0,0.0,3421.0,1319.0,1.01
int_y|batter:count_type[676439:full],-0.0,0.01,-0.019,0.018,0.0,0.0,3789.0,1280.0,1.0
int_y|batter:count_type[676439:other],0.0,0.009,-0.017,0.018,0.0,0.0,2516.0,1312.0,1.0
int_y|batter:count_type[676439:two_strikes],-0.0,0.01,-0.017,0.019,0.0,0.0,2393.0,1313.0,1.0
int_y|batter:count_type[676475:batter_ahead],0.008,0.009,-0.008,0.023,0.0,0.0,2765.0,1569.0,1.0
int_y|batter:count_type[676475:full],-0.004,0.01,-0.022,0.014,0.0,0.0,3127.0,1060.0,1.0
int_y|batter:count_type[676475:other],-0.0,0.008,-0.016,0.014,0.0,0.0,3042.0,1477.0,1.0
int_y|batter:count_type[676475:two_strikes],-0.003,0.009,-0.02,0.012,0.0,0.0,2559.0,1675.0,1.0
int_y|batter:count_type[676551:batter_ahead],-0.0,0.01,-0.019,0.018,0.0,0.0,3488.0,1329.0,1.0
int_y|batter:count_type[676551:full],0.0,0.01,-0.017,0.019,0.0,0.0,2725.0,1095.0,1.01
int_y|batter:count_type[676551:other],-0.0,0.009,-0.018,0.018,0.0,0.0,2682.0,1535.0,1.0
int_y|batter:count_type[676551:two_strikes],0.001,0.01,-0.017,0.02,0.0,0.0,2485.0,1011.0,1.01
int_y|batter:count_type[676572:batter_ahead],-0.004,0.009,-0.021,0.014,0.0,0.0,2977.0,1377.0,1.0
int_y|batter:count_type[676572:full],-0.001,0.01,-0.018,0.019,0.0,0.0,3377.0,1403.0,1.0
int_y|batter:count_type[676572:other],0.004,0.01,-0.013,0.023,0.0,0.0,2766.0,1359.0,1.0
int_y|batter:count_type[676572:two_strikes],0.001,0.009,-0.016,0.019,0.0,0.0,2940.0,1305.0,1.0
int_y|batter:count_type[676609:batter_ahead],0.008,0.009,-0.008,0.025,0.0,0.0,2592.0,1197.0,1.01
int_y|batter:count_type[676609:full],-0.001,0.009,-0.019,0.015,0.0,0.0,2623.0,1506.0,1.01
int_y|batter:count_type[676609:other],0.002,0.008,-0.013,0.019,0.0,0.0,2202.0,1455.0,1.0
int_y|batter:count_type[676609:two_strikes],-0.008,0.009,-0.024,0.008,0.0,0.0,2465.0,1352.0,1.0
int_y|batter:count_type[676632:batter_ahead],-0.001,0.009,-0.018,0.016,0.0,0.0,2805.0,1566.0,1.01
int_y|batter:count_type[676632:full],0.003,0.01,-0.014,0.023,0.0,0.0,3644.0,1317.0,1.0
int_y|batter:count_type[676632:other],-0.002,0.009,-0.019,0.015,0.0,0.0,2566.0,1342.0,1.0
int_y|batter:count_type[676632:two_strikes],0.0,0.009,-0.016,0.018,0.0,0.0,3190.0,1367.0,1.0
int_y|batter:count_type[676679:batter_ahead],-0.001,0.01,-0.02,0.016,0.0,0.0,3354.0,1273.0,1.0
int_y|batter:count_type[676679:full],-0.0,0.01,-0.02,0.018,0.0,0.0,2779.0,1155.0,1.0
int_y|batter:count_type[676679:other],0.0,0.01,-0.02,0.017,0.0,0.0,2858.0,1236.0,1.0
int_y|batter:count_type[676679:two_strikes],0.001,0.01,-0.018,0.02,0.0,0.0,3109.0,1240.0,1.0
int_y|batter:count_type[676694:batter_ahead],-0.003,0.008,-0.02,0.012,0.0,0.0,3212.0,1484.0,1.0
int_y|batter:count_type[676694:full],-0.0,0.009,-0.018,0.017,0.0,0.0,2822.0,1424.0,1.0
int_y|batter:count_type[676694:other],-0.002,0.008,-0.018,0.013,0.0,0.0,1985.0,1312.0,1.0
int_y|batter:count_type[676694:two_strikes],0.006,0.009,-0.009,0.023,0.0,0.0,2383.0,1740.0,1.0
int_y|batter:count_type[676701:batter_ahead],-0.001,0.009,-0.018,0.017,0.0,0.0,3555.0,1544.0,1.0
int_y|batter:count_type[676701:full],0.001,0.009,-0.015,0.019,0.0,0.0,2857.0,1572.0,1.0
int_y|batter:count_type[676701:other],0.0,0.01,-0.018,0.018,0.0,0.0,3358.0,1105.0,1.01
int_y|batter:count_type[676701:two_strikes],0.0,0.009,-0.018,0.017,0.0,0.0,2394.0,1357.0,1.0
int_y|batter:count_type[676801:batter_ahead],0.001,0.009,-0.017,0.018,0.0,0.0,3210.0,1492.0,1.0
int_y|batter:count_type[676801:full],0.002,0.009,-0.014,0.02,0.0,0.0,2757.0,1197.0,1.0
int_y|batter:count_type[676801:other],0.0,0.009,-0.017,0.016,0.0,0.0,2827.0,1310.0,1.0
int_y|batter:count_type[676801:two_strikes],-0.003,0.009,-0.02,0.013,0.0,0.0,2737.0,1499.0,1.01
int_y|batter:count_type[676896:batter_ahead],-0.0,0.01,-0.017,0.018,0.0,0.0,3072.0,1280.0,1.0
int_y|batter:count_type[676896:full],0.0,0.01,-0.018,0.017,0.0,0.0,2852.0,1375.0,1.0
int_y|batter:count_type[676896:other],-0.0,0.01,-0.018,0.018,0.0,0.0,3034.0,1459.0,1.0
int_y|batter:count_type[676896:two_strikes],0.0,0.01,-0.019,0.018,0.0,0.0,2438.0,1265.0,1.0
int_y|batter:count_type[676914:batter_ahead],-0.001,0.009,-0.017,0.015,0.0,0.0,2918.0,1626.0,1.0
int_y|batter:count_type[676914:full],-0.0,0.009,-0.017,0.016,0.0,0.0,2939.0,1520.0,1.0
int_y|batter:count_type[676914:other],0.001,0.009,-0.014,0.018,0.0,0.0,2510.0,1372.0,1.0
int_y|batter:count_type[676914:two_strikes],0.001,0.009,-0.015,0.017,0.0,0.0,2747.0,1514.0,1.0
int_y|batter:count_type[676946:batter_ahead],0.0,0.01,-0.017,0.02,0.0,0.0,2716.0,1393.0,1.0
int_y|batter:count_type[676946:full],0.0,0.01,-0.017,0.02,0.0,0.0,2814.0,1258.0,1.01
int_y|batter:count_type[676946:other],-0.0,0.009,-0.017,0.017,0.0,0.0,2460.0,1306.0,1.0
int_y|batter:count_type[676946:two_strikes],-0.0,0.01,-0.019,0.017,0.0,0.0,2752.0,1328.0,1.01
int_y|batter:count_type[677008:batter_ahead],0.003,0.009,-0.015,0.02,0.0,0.0,2598.0,1541.0,1.0
int_y|batter:count_type[677008:full],-0.002,0.009,-0.02,0.015,0.0,0.0,3061.0,1313.0,1.0
int_y|batter:count_type[677008:other],0.001,0.009,-0.017,0.018,0.0,0.0,2742.0,1587.0,1.01
int_y|batter:count_type[677008:two_strikes],-0.002,0.009,-0.019,0.016,0.0,0.0,2729.0,1560.0,1.0
int_y|batter:count_type[677347:batter_ahead],0.002,0.01,-0.016,0.022,0.0,0.0,3163.0,1218.0,1.0
int_y|batter:count_type[677347:full],-0.0,0.01,-0.02,0.017,0.0,0.0,2827.0,1304.0,1.0
int_y|batter:count_type[677347:other],-0.003,0.009,-0.02,0.014,0.0,0.0,3315.0,1495.0,1.0
int_y|batter:count_type[677347:two_strikes],0.001,0.01,-0.018,0.018,0.0,0.0,2558.0,1101.0,1.0
int_y|batter:count_type[677587:batter_ahead],0.01,0.009,-0.007,0.026,0.0,0.0,2256.0,1394.0,1.01
int_y|batter:count_type[677587:full],-0.008,0.009,-0.026,0.007,0.0,0.0,2132.0,1595.0,1.0
int_y|batter:count_type[677587:other],0.005,0.008,-0.01,0.022,0.0,0.0,2804.0,1237.0,1.0
int_y|batter:count_type[677587:two_strikes],-0.007,0.009,-0.024,0.009,0.0,0.0,2590.0,1440.0,1.0
int_y|batter:count_type[677588:batter_ahead],-0.001,0.009,-0.016,0.017,0.0,0.0,2660.0,1600.0,1.0
int_y|batter:count_type[677588:full],0.001,0.009,-0.015,0.019,0.0,0.0,2669.0,1304.0,1.0
int_y|batter:count_type[677588:other],0.0,0.009,-0.017,0.015,0.0,0.0,2645.0,1405.0,1.0
int_y|batter:count_type[677588:two_strikes],-0.001,0.009,-0.017,0.016,0.0,0.0,2715.0,1493.0,1.0
int_y|batter:count_type[677594:batter_ahead],-0.001,0.008,-0.016,0.015,0.0,0.0,2677.0,1529.0,1.0
int_y|batter:count_type[677594:full],0.001,0.009,-0.016,0.018,0.0,0.0,2855.0,1493.0,1.0
int_y|batter:count_type[677594:other],0.004,0.008,-0.011,0.02,0.0,0.0,2524.0,1388.0,1.0
int_y|batter:count_type[677594:two_strikes],-0.004,0.008,-0.02,0.011,0.0,0.0,2818.0,1606.0,1.0
int_y|batter:count_type[677649:batter_ahead],-0.001,0.009,-0.017,0.016,0.0,0.0,2996.0,1207.0,1.0
int_y|batter:count_type[677649:full],0.002,0.009,-0.015,0.021,0.0,0.0,3320.0,1407.0,1.0
int_y|batter:count_type[677649:other],0.0,0.008,-0.017,0.015,0.0,0.0,2680.0,1190.0,1.01
int_y|batter:count_type[677649:two_strikes],-0.003,0.009,-0.02,0.015,0.0,0.0,2923.0,1596.0,1.01
int_y|batter:count_type[677800:batter_ahead],-0.004,0.008,-0.02,0.011,0.0,0.0,2808.0,1248.0,1.0
int_y|batter:count_type[677800:full],0.005,0.009,-0.011,0.021,0.0,0.0,2308.0,1382.0,1.0
int_y|batter:count_type[677800:other],-0.003,0.008,-0.018,0.013,0.0,0.0,2775.0,1291.0,1.0
int_y|batter:count_type[677800:two_strikes],0.001,0.009,-0.015,0.017,0.0,0.0,2652.0,1270.0,1.0
int_y|batter:count_type[677870:batter_ahead],-0.003,0.009,-0.021,0.013,0.0,0.0,2614.0,1425.0,1.0
int_y|batter:count_type[677870:full],-0.001,0.009,-0.018,0.016,0.0,0.0,2987.0,1596.0,1.0
int_y|batter:count_type[677870:other],-0.002,0.009,-0.018,0.016,0.0,0.0,2808.0,1276.0,1.0
int_y|batter:count_type[677870:two_strikes],0.006,0.009,-0.012,0.022,0.0,0.0,2837.0,1726.0,1.0
int_y|batter:count_type[677941:batter_ahead],-0.002,0.01,-0.02,0.016,0.0,0.0,2964.0,1318.0,1.0
int_y|batter:count_type[677941:full],0.001,0.01,-0.017,0.02,0.0,0.0,3434.0,1272.0,1.0
int_y|batter:count_type[677941:other],0.002,0.009,-0.016,0.02,0.0,0.0,3020.0,1216.0,1.0
int_y|batter:count_type[677941:two_strikes],-0.001,0.01,-0.018,0.018,0.0,0.0,2722.0,1374.0,1.0
int_y|batter:count_type[677942:batter_ahead],-0.0,0.009,-0.019,0.016,0.0,0.0,2699.0,1530.0,1.0
int_y|batter:count_type[677942:full],-0.001,0.009,-0.018,0.016,0.0,0.0,3160.0,1276.0,1.0
int_y|batter:count_type[677942:other],0.003,0.009,-0.015,0.02,0.0,0.0,2662.0,1376.0,1.0
int_y|batter:count_type[677942:two_strikes],-0.002,0.009,-0.02,0.015,0.0,0.0,3034.0,1432.0,1.0
int_y|batter:count_type[677950:batter_ahead],0.003,0.009,-0.016,0.019,0.0,0.0,2819.0,1366.0,1.0
int_y|batter:count_type[677950:full],0.003,0.009,-0.014,0.019,0.0,0.0,2685.0,1478.0,1.0
int_y|batter:count_type[677950:other],0.003,0.009,-0.014,0.02,0.0,0.0,2895.0,1513.0,1.0
int_y|batter:count_type[677950:two_strikes],-0.008,0.009,-0.026,0.008,0.0,0.0,2863.0,1555.0,1.0
int_y|batter:count_type[677951:batter_ahead],0.001,0.009,-0.015,0.018,0.0,0.0,2661.0,1184.0,1.0
int_y|batter:count_type[677951:full],-0.003,0.009,-0.02,0.015,0.0,0.0,3536.0,1381.0,1.01
int_y|batter:count_type[677951:other],0.006,0.008,-0.01,0.021,0.0,0.0,2277.0,1572.0,1.0
int_y|batter:count_type[677951:two_strikes],-0.004,0.009,-0.02,0.013,0.0,0.0,2690.0,1594.0,1.0
int_y|batter:count_type[677956:batter_ahead],0.002,0.01,-0.016,0.02,0.0,0.0,3472.0,1457.0,1.0
int_y|batter:count_type[677956:full],-0.001,0.01,-0.02,0.017,0.0,0.0,2614.0,1178.0,1.01
