index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
int_y_squared|batter:count_type[665998:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2003.0,1804.0,1.0
int_y_squared|batter:count_type[665998:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2025.0,1292.0,1.0
int_y_squared|batter:count_type[666018:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1935.0,1721.0,1.0
int_y_squared|batter:count_type[666018:full],0.0,0.0,-0.0,0.0,0.0,0.0,1945.0,1400.0,1.0
int_y_squared|batter:count_type[666018:other],0.0,0.0,-0.0,0.0,0.0,0.0,1910.0,1552.0,1.0
int_y_squared|batter:count_type[666018:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1920.0,1597.0,1.0
int_y_squared|batter:count_type[666023:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1910.0,1490.0,1.0
int_y_squared|batter:count_type[666023:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2006.0,1722.0,1.0
int_y_squared|batter:count_type[666023:other],0.0,0.0,-0.0,0.0,0.0,0.0,1942.0,1710.0,1.0
int_y_squared|batter:count_type[666023:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1887.0,1664.0,1.0
int_y_squared|batter:count_type[666126:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1949.0,1605.0,1.0
int_y_squared|batter:count_type[666126:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1887.0,1556.0,1.0
int_y_squared|batter:count_type[666126:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1950.0,1808.0,1.0
int_y_squared|batter:count_type[666126:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1942.0,1578.0,1.0
int_y_squared|batter:count_type[666134:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2044.0,1693.0,1.0
int_y_squared|batter:count_type[666134:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1991.0,1425.0,1.0
int_y_squared|batter:count_type[666134:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2003.0,1603.0,1.0
int_y_squared|batter:count_type[666134:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1933.0,1371.0,1.0
int_y_squared|batter:count_type[666139:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1941.0,1440.0,1.0
int_y_squared|batter:count_type[666139:full],0.0,0.0,-0.0,0.0,0.0,0.0,1774.0,1531.0,1.0
int_y_squared|batter:count_type[666139:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1861.0,1521.0,1.0
int_y_squared|batter:count_type[666139:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1912.0,1631.0,1.0
int_y_squared|batter:count_type[666149:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1807.0,1593.0,1.0
int_y_squared|batter:count_type[666149:full],0.0,0.0,-0.0,0.0,0.0,0.0,1917.0,1740.0,1.0
int_y_squared|batter:count_type[666149:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1869.0,1465.0,1.0
int_y_squared|batter:count_type[666149:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1837.0,1339.0,1.0
int_y_squared|batter:count_type[666150:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1947.0,1300.0,1.0
int_y_squared|batter:count_type[666150:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1927.0,1511.0,1.0
int_y_squared|batter:count_type[666150:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1868.0,1597.0,1.0
int_y_squared|batter:count_type[666150:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1955.0,1762.0,1.0
int_y_squared|batter:count_type[666152:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1863.0,1476.0,1.0
int_y_squared|batter:count_type[666152:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2007.0,1667.0,1.0
int_y_squared|batter:count_type[666152:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2014.0,1734.0,1.0
int_y_squared|batter:count_type[666152:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1988.0,1680.0,1.01
int_y_squared|batter:count_type[666158:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2025.0,1631.0,1.0
int_y_squared|batter:count_type[666158:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1800.0,1609.0,1.01
int_y_squared|batter:count_type[666158:other],0.0,0.0,-0.0,0.0,0.0,0.0,1718.0,1511.0,1.0
int_y_squared|batter:count_type[666158:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1975.0,1594.0,1.0
int_y_squared|batter:count_type[666160:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1914.0,1311.0,1.0
int_y_squared|batter:count_type[666160:full],0.0,0.0,-0.0,0.0,0.0,0.0,1885.0,1762.0,1.0
int_y_squared|batter:count_type[666160:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1846.0,1652.0,1.0
int_y_squared|batter:count_type[666160:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1779.0,1822.0,1.0
int_y_squared|batter:count_type[666163:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1902.0,1540.0,1.01
int_y_squared|batter:count_type[666163:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1951.0,1663.0,1.0
int_y_squared|batter:count_type[666163:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2062.0,1642.0,1.0
int_y_squared|batter:count_type[666163:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1593.0,1356.0,1.0
int_y_squared|batter:count_type[666165:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1883.0,1380.0,1.0
int_y_squared|batter:count_type[666165:full],0.0,0.0,-0.0,0.0,0.0,0.0,1974.0,1676.0,1.0
int_y_squared|batter:count_type[666165:other],0.0,0.0,-0.0,0.0,0.0,0.0,2081.0,1670.0,1.0
int_y_squared|batter:count_type[666165:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1934.0,1856.0,1.0
int_y_squared|batter:count_type[666176:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1907.0,1739.0,1.0
int_y_squared|batter:count_type[666176:full],0.0,0.0,-0.0,0.0,0.0,0.0,1940.0,1614.0,1.0
int_y_squared|batter:count_type[666176:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2104.0,1340.0,1.0
int_y_squared|batter:count_type[666176:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1961.0,1358.0,1.0
int_y_squared|batter:count_type[666181:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1978.0,1605.0,1.0
int_y_squared|batter:count_type[666181:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1935.0,1692.0,1.0
int_y_squared|batter:count_type[666181:other],0.0,0.0,-0.0,0.0,0.0,0.0,1903.0,1682.0,1.0
int_y_squared|batter:count_type[666181:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2175.0,1373.0,1.0
int_y_squared|batter:count_type[666182:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1897.0,1469.0,1.0
int_y_squared|batter:count_type[666182:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2002.0,1670.0,1.01
int_y_squared|batter:count_type[666182:other],0.0,0.0,-0.0,0.0,0.0,0.0,1944.0,1887.0,1.0
int_y_squared|batter:count_type[666182:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1931.0,1515.0,1.0
int_y_squared|batter:count_type[666183:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1877.0,1456.0,1.0
int_y_squared|batter:count_type[666183:full],0.0,0.0,-0.0,0.0,0.0,0.0,1899.0,1648.0,1.0
int_y_squared|batter:count_type[666183:other],0.0,0.0,-0.0,0.0,0.0,0.0,2027.0,1640.0,1.0
int_y_squared|batter:count_type[666183:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1978.0,1564.0,1.0
int_y_squared|batter:count_type[666185:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1952.0,1474.0,1.0
int_y_squared|batter:count_type[666185:full],0.0,0.0,-0.0,0.0,0.0,0.0,1880.0,1667.0,1.0
int_y_squared|batter:count_type[666185:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1968.0,1530.0,1.0
int_y_squared|batter:count_type[666185:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1917.0,1529.0,1.0
int_y_squared|batter:count_type[666198:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,2097.0,1471.0,1.0
int_y_squared|batter:count_type[666198:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2017.0,1912.0,1.0
int_y_squared|batter:count_type[666198:other],0.0,0.0,-0.0,0.0,0.0,0.0,1902.0,1773.0,1.0
int_y_squared|batter:count_type[666198:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1847.0,1707.0,1.0
int_y_squared|batter:count_type[666211:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2001.0,1466.0,1.0
int_y_squared|batter:count_type[666211:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1958.0,1594.0,1.0
int_y_squared|batter:count_type[666211:other],0.0,0.0,-0.0,0.0,0.0,0.0,1927.0,1624.0,1.0
int_y_squared|batter:count_type[666211:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1951.0,1531.0,1.0
int_y_squared|batter:count_type[666310:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1945.0,1279.0,1.0
int_y_squared|batter:count_type[666310:full],0.0,0.0,-0.0,0.0,0.0,0.0,2025.0,1752.0,1.01
int_y_squared|batter:count_type[666310:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1853.0,1495.0,1.0
int_y_squared|batter:count_type[666310:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,2033.0,1640.0,1.0
int_y_squared|batter:count_type[666397:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1974.0,1619.0,1.0
int_y_squared|batter:count_type[666397:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1976.0,1708.0,1.0
int_y_squared|batter:count_type[666397:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1847.0,1393.0,1.0
int_y_squared|batter:count_type[666397:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,2037.0,1345.0,1.0
int_y_squared|batter:count_type[666464:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1992.0,1548.0,1.0
int_y_squared|batter:count_type[666464:full],0.0,0.0,-0.0,0.0,0.0,0.0,1959.0,1433.0,1.0
int_y_squared|batter:count_type[666464:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2037.0,1585.0,1.0
int_y_squared|batter:count_type[666464:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1971.0,1463.0,1.0
int_y_squared|batter:count_type[666624:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2011.0,1854.0,1.0
int_y_squared|batter:count_type[666624:full],0.0,0.0,-0.0,0.0,0.0,0.0,2018.0,1318.0,1.0
int_y_squared|batter:count_type[666624:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1951.0,1789.0,1.0
int_y_squared|batter:count_type[666624:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1935.0,1543.0,1.0
int_y_squared|batter:count_type[666703:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1903.0,1617.0,1.0
int_y_squared|batter:count_type[666703:full],0.0,0.0,-0.0,0.0,0.0,0.0,1945.0,1786.0,1.0
int_y_squared|batter:count_type[666703:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1984.0,1691.0,1.0
int_y_squared|batter:count_type[666703:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1926.0,1539.0,1.0
int_y_squared|batter:count_type[666915:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1917.0,1684.0,1.0
int_y_squared|batter:count_type[666915:full],0.0,0.0,-0.0,0.0,0.0,0.0,1929.0,1351.0,1.01
int_y_squared|batter:count_type[666915:other],0.0,0.0,-0.0,0.0,0.0,0.0,1958.0,1555.0,1.0
int_y_squared|batter:count_type[666915:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1946.0,1448.0,1.0
int_y_squared|batter:count_type[666969:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1984.0,1573.0,1.0
int_y_squared|batter:count_type[666969:full],0.0,0.0,-0.0,0.0,0.0,0.0,1987.0,1708.0,1.0
int_y_squared|batter:count_type[666969:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1904.0,1650.0,1.0
int_y_squared|batter:count_type[666969:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2209.0,1812.0,1.0
int_y_squared|batter:count_type[666971:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1889.0,1503.0,1.0
int_y_squared|batter:count_type[666971:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1981.0,1492.0,1.0
int_y_squared|batter:count_type[666971:other],0.0,0.0,-0.0,0.0,0.0,0.0,1960.0,1533.0,1.0
int_y_squared|batter:count_type[666971:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1994.0,1878.0,1.0
int_y_squared|batter:count_type[667452:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1949.0,1670.0,1.0
int_y_squared|batter:count_type[667452:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1879.0,1489.0,1.01
int_y_squared|batter:count_type[667452:other],0.0,0.0,-0.0,0.0,0.0,0.0,1926.0,1529.0,1.0
int_y_squared|batter:count_type[667452:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1871.0,1618.0,1.0
int_y_squared|batter:count_type[667472:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,2002.0,1508.0,1.0
int_y_squared|batter:count_type[667472:full],0.0,0.0,-0.0,0.0,0.0,0.0,1850.0,1579.0,1.0
int_y_squared|batter:count_type[667472:other],0.0,0.0,-0.0,0.0,0.0,0.0,2010.0,1567.0,1.0
int_y_squared|batter:count_type[667472:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1995.0,1228.0,1.0
int_y_squared|batter:count_type[667670:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2034.0,1418.0,1.0
int_y_squared|batter:count_type[667670:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2039.0,1618.0,1.0
int_y_squared|batter:count_type[667670:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1875.0,1342.0,1.0
int_y_squared|batter:count_type[667670:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,2102.0,1721.0,1.0
int_y_squared|batter:count_type[667690:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1941.0,1856.0,1.0
int_y_squared|batter:count_type[667690:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1841.0,1479.0,1.0
int_y_squared|batter:count_type[667690:other],0.0,0.0,-0.0,0.0,0.0,0.0,1982.0,1677.0,1.0
int_y_squared|batter:count_type[667690:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1828.0,1614.0,1.0
int_y_squared|batter:count_type[668227:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2051.0,1593.0,1.0
int_y_squared|batter:count_type[668227:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2135.0,1806.0,1.0
int_y_squared|batter:count_type[668227:other],0.0,0.0,-0.0,0.0,0.0,0.0,1914.0,1467.0,1.0
int_y_squared|batter:count_type[668227:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1862.0,1585.0,1.0
int_y_squared|batter:count_type[668670:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1914.0,1263.0,1.0
int_y_squared|batter:count_type[668670:full],0.0,0.0,-0.0,0.0,0.0,0.0,1893.0,1699.0,1.0
int_y_squared|batter:count_type[668670:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1784.0,1383.0,1.0
int_y_squared|batter:count_type[668670:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1929.0,1557.0,1.0
int_y_squared|batter:count_type[668709:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1765.0,1508.0,1.0
int_y_squared|batter:count_type[668709:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1823.0,1398.0,1.0
int_y_squared|batter:count_type[668709:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1963.0,1711.0,1.0
int_y_squared|batter:count_type[668709:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1945.0,1545.0,1.0
int_y_squared|batter:count_type[668715:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1817.0,1838.0,1.0
int_y_squared|batter:count_type[668715:full],0.0,0.0,-0.0,0.0,0.0,0.0,1745.0,1315.0,1.01
int_y_squared|batter:count_type[668715:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1864.0,1707.0,1.0
int_y_squared|batter:count_type[668715:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2055.0,1583.0,1.0
int_y_squared|batter:count_type[668723:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1964.0,1546.0,1.0
int_y_squared|batter:count_type[668723:full],0.0,0.0,-0.0,0.0,0.0,0.0,1873.0,1507.0,1.0
int_y_squared|batter:count_type[668723:other],0.0,0.0,-0.0,0.0,0.0,0.0,2131.0,1622.0,1.0
int_y_squared|batter:count_type[668723:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1952.0,1445.0,1.0
int_y_squared|batter:count_type[668731:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2093.0,1599.0,1.01
int_y_squared|batter:count_type[668731:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1879.0,1671.0,1.0
int_y_squared|batter:count_type[668731:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1986.0,1866.0,1.0
int_y_squared|batter:count_type[668731:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,2001.0,1502.0,1.0
int_y_squared|batter:count_type[668752:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,2191.0,1607.0,1.0
int_y_squared|batter:count_type[668752:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1917.0,1620.0,1.01
int_y_squared|batter:count_type[668752:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1911.0,1346.0,1.0
int_y_squared|batter:count_type[668752:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1927.0,1451.0,1.0
int_y_squared|batter:count_type[668800:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2065.0,1470.0,1.0
int_y_squared|batter:count_type[668800:full],0.0,0.0,-0.0,0.0,0.0,0.0,2039.0,1590.0,1.0
int_y_squared|batter:count_type[668800:other],0.0,0.0,-0.0,0.0,0.0,0.0,1789.0,1373.0,1.0
int_y_squared|batter:count_type[668800:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1964.0,1491.0,1.0
int_y_squared|batter:count_type[668804:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1952.0,1548.0,1.0
int_y_squared|batter:count_type[668804:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2036.0,1499.0,1.0
int_y_squared|batter:count_type[668804:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2140.0,1504.0,1.01
int_y_squared|batter:count_type[668804:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1938.0,1599.0,1.0
int_y_squared|batter:count_type[668845:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1988.0,1496.0,1.0
int_y_squared|batter:count_type[668845:full],0.0,0.0,-0.0,0.0,0.0,0.0,1999.0,1633.0,1.0
int_y_squared|batter:count_type[668845:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1984.0,1557.0,1.0
int_y_squared|batter:count_type[668845:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1887.0,1710.0,1.0
int_y_squared|batter:count_type[668885:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1733.0,1579.0,1.0
int_y_squared|batter:count_type[668885:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2108.0,1598.0,1.0
int_y_squared|batter:count_type[668885:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1964.0,1547.0,1.0
int_y_squared|batter:count_type[668885:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1974.0,1721.0,1.0
int_y_squared|batter:count_type[668901:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1909.0,1508.0,1.0
int_y_squared|batter:count_type[668901:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2023.0,1619.0,1.0
int_y_squared|batter:count_type[668901:other],0.0,0.0,-0.0,0.0,0.0,0.0,1981.0,1609.0,1.0
int_y_squared|batter:count_type[668901:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2025.0,1785.0,1.0
int_y_squared|batter:count_type[668904:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1970.0,1415.0,1.0
int_y_squared|batter:count_type[668904:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2095.0,1462.0,1.0
int_y_squared|batter:count_type[668904:other],0.0,0.0,-0.0,0.0,0.0,0.0,1973.0,1612.0,1.0
int_y_squared|batter:count_type[668904:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1900.0,1849.0,1.0
int_y_squared|batter:count_type[668930:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2157.0,1725.0,1.0
int_y_squared|batter:count_type[668930:full],0.0,0.0,-0.0,0.0,0.0,0.0,2053.0,1758.0,1.0
int_y_squared|batter:count_type[668930:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2007.0,1747.0,1.0
int_y_squared|batter:count_type[668930:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2007.0,1474.0,1.0
int_y_squared|batter:count_type[668939:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2054.0,1900.0,1.0
int_y_squared|batter:count_type[668939:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1862.0,1520.0,1.0
int_y_squared|batter:count_type[668939:other],0.0,0.0,-0.0,0.0,0.0,0.0,2042.0,1392.0,1.0
int_y_squared|batter:count_type[668939:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2085.0,1605.0,1.0
int_y_squared|batter:count_type[668942:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1994.0,1591.0,1.0
int_y_squared|batter:count_type[668942:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1959.0,1524.0,1.0
int_y_squared|batter:count_type[668942:other],0.0,0.0,-0.0,0.0,0.0,0.0,1902.0,1654.0,1.0
int_y_squared|batter:count_type[668942:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1842.0,1623.0,1.0
int_y_squared|batter:count_type[668952:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,2004.0,1540.0,1.0
int_y_squared|batter:count_type[668952:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1836.0,1740.0,1.0
int_y_squared|batter:count_type[668952:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2025.0,1542.0,1.0
int_y_squared|batter:count_type[668952:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1692.0,1266.0,1.0
int_y_squared|batter:count_type[668974:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1982.0,1456.0,1.0
int_y_squared|batter:count_type[668974:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1941.0,1535.0,1.01
int_y_squared|batter:count_type[668974:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2054.0,1439.0,1.01
int_y_squared|batter:count_type[668974:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1945.0,1565.0,1.0
int_y_squared|batter:count_type[669003:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1732.0,1485.0,1.0
int_y_squared|batter:count_type[669003:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1992.0,1809.0,1.0
int_y_squared|batter:count_type[669003:other],0.0,0.0,-0.0,0.0,0.0,0.0,1932.0,1625.0,1.0
int_y_squared|batter:count_type[669003:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1977.0,1646.0,1.0
int_y_squared|batter:count_type[669004:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,2039.0,1767.0,1.0
int_y_squared|batter:count_type[669004:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1953.0,1581.0,1.0
int_y_squared|batter:count_type[669004:other],0.0,0.0,-0.0,0.0,0.0,0.0,1930.0,1673.0,1.0
int_y_squared|batter:count_type[669004:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2019.0,1699.0,1.0
int_y_squared|batter:count_type[669016:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,1957.0,1829.0,1.01
int_y_squared|batter:count_type[669016:full],0.0,0.0,-0.0,0.0,0.0,0.0,1954.0,1777.0,1.0
int_y_squared|batter:count_type[669016:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1947.0,1565.0,1.0
int_y_squared|batter:count_type[669016:two_strikes],0.0,0.0,-0.0,0.0,0.0,0.0,1994.0,1615.0,1.0
int_y_squared|batter:count_type[669065:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2053.0,1773.0,1.0
int_y_squared|batter:count_type[669065:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2088.0,1698.0,1.0
int_y_squared|batter:count_type[669065:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1998.0,1663.0,1.0
int_y_squared|batter:count_type[669065:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,2148.0,1627.0,1.0
int_y_squared|batter:count_type[669087:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2027.0,1670.0,1.0
int_y_squared|batter:count_type[669087:full],0.0,0.0,-0.0,0.0,0.0,0.0,1958.0,1836.0,1.0
int_y_squared|batter:count_type[669087:other],-0.0,0.0,-0.0,0.0,0.0,0.0,2034.0,1611.0,1.0
int_y_squared|batter:count_type[669087:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1999.0,1677.0,1.0
int_y_squared|batter:count_type[669127:batter_ahead],0.0,0.0,-0.0,0.0,0.0,0.0,2080.0,1620.0,1.0
int_y_squared|batter:count_type[669127:full],-0.0,0.0,-0.0,0.0,0.0,0.0,1888.0,1569.0,1.0
int_y_squared|batter:count_type[669127:other],0.0,0.0,-0.0,0.0,0.0,0.0,1852.0,1681.0,1.0
int_y_squared|batter:count_type[669127:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1853.0,1505.0,1.0
int_y_squared|batter:count_type[669134:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,2032.0,1644.0,1.0
int_y_squared|batter:count_type[669134:full],-0.0,0.0,-0.0,0.0,0.0,0.0,2061.0,1764.0,1.0
int_y_squared|batter:count_type[669134:other],0.0,0.0,-0.0,0.0,0.0,0.0,2081.0,1858.0,1.0
int_y_squared|batter:count_type[669134:two_strikes],-0.0,0.0,-0.0,0.0,0.0,0.0,1920.0,1673.0,1.0
int_y_squared|batter:count_type[669200:batter_ahead],-0.0,0.0,-0.0,0.0,0.0,0.0,1902.0,1704.0,1.0
int_y_squared|batter:count_type[669200:full],0.0,0.0,-0.0,0.0,0.0,0.0,1962.0,1838.0,1.0
int_y_squared|batter:count_type[669200:other],-0.0,0.0,-0.0,0.0,0.0,0.0,1874.0,1574.0,1.0
